txn_key,txn_id,txn_global_id,txn_date_dim_key,txn_amount_eur,txn_original_currency,txn_credit_debit_code,txn_bene_country_key,txn_orig_country_key,acct_key,counterparty_key,acct_currency,acct_open_date_dim_key,acct_close_date_dim_key,product_key,cust_key,link_type,transaction_type_via,insert_date
-456198310,100164,54221515,122417,127015.0,Dollar,AXC8930,651865576,2009651910,-1283441310,175806444,Dollar,122417,122417,,440406964,primary,offline,2022-04-20
22931150,100165,37911888,122418,119307.0,Dollar,AXC5285,2009651910,2009651910,148904212,-1019063111,Dollar,122418,122418,,440406964,primary,offline,2022-04-20
906055494,100166,5049536,122419,1000.0,Dollar,AXC1294,651865576,2009651910,-184890326,-1682572948,Dollar,122419,122419,1491230339.0,1742829416,secondary,online,2022-04-20
-172539265,100167,64465571,122420,5000.0,Dollar,AXC0872,-811770541,2009651910,1209259064,-957345522,Dollar,122420,122420,,1742829416,primary,online,2022-04-20
-909862341,100168,6007853,122421,6000.0,Dollar,AXC3629,-1647000595,2009651910,-1230179253,-1779754841,Dollar,122421,122421,,1742829416,primary,offline,2022-04-20
1545055170,100169,22071047,122422,7000.0,Dollar,AXC2105,2009651910,2009651910,1153204105,-1220127148,Dollar,122422,122422,,1742829416,primary,offline,2022-04-20
-1038647600,100170,75877935,122423,8000.0,Dollar,AXC7812,651865576,2009651910,-958653960,175806444,Dollar,122423,122423,,1742829416,primary,online,2022-04-20
1193295237,100171,90205865,122424,9000.0,Dollar,AXC7344,2009651910,651865576,1204975854,-1019063111,Dollar,122424,122424,,-2103212124,primary,online,2022-04-20
-224621368,100172,89136483,122425,1000.0,Dollar,AXC0799,2009651910,651865576,-1238796757,700911348,Dollar,122425,122425,-1782036132.0,-2103212124,primary,offline,2022-04-20
415566408,100173,10657555,122426,5000.0,Dollar,AXC4345,2009651910,651865576,997965948,538690200,Dollar,122426,122426,-1782036132.0,-2103212124,primary,offline,2022-04-20
2113633905,100174,85495658,122427,6000.0,Dollar,AXC5851,651865576,651865576,911671991,-1682572948,Dollar,122427,122427,,-2103212124,secondary,online,2022-04-20
-317332053,100175,89964172,122428,108749.0,Dollar,AXC3306,-811770541,651865576,-304385186,-957345522,Dollar,122428,122428,,-2103212124,primary,offline,2022-04-20
-1729827262,100176,39471855,122429,1000.0,Dollar,AXC3418,-1647000595,-811770541,-714272169,-1779754841,Dollar,122429,122429,-1298298882.0,2072771101,primary,offline,2022-04-20
-236668465,100177,53970450,122430,5000.0,Dollar,AXC9198,2009651910,-811770541,-2053967457,-1220127148,Dollar,122430,122430,-1782036132.0,2072771101,secondary,offline,2022-04-20
-1204266193,100178,45301536,122431,6000.0,Dollar,AXC0857,651865576,-811770541,806543387,175806444,Dollar,122431,122431,-1656846950.0,2072771101,secondary,offline,2022-04-20
-498388906,100179,86454515,122432,7000.0,Dollar,AXC7931,2009651910,-811770541,836223345,700911348,Dollar,122432,122432,,2072771101,primary,online,2022-04-20
408179746,100180,46011639,122433,8000.0,Dollar,AXC6848,2009651910,-811770541,-275543517,538690200,Dollar,122433,122433,,2072771101,primary,offline,2022-04-20
-1622321966,100181,79663830,122434,9000.0,Dollar,AXC7029,651865576,-1647000595,586989875,-1682572948,Dollar,122434,122434,1340448554.0,1666363700,primary,online,2022-04-20
-1257514220,100182,39988120,122435,1000.0,Dollar,AXC6072,-811770541,-1647000595,1249987081,-957345522,Dollar,122435,122435,,1666363700,primary,online,2022-04-20
1400921595,100183,87464398,122436,5000.0,Dollar,AXC2143,-1647000595,-1647000595,471719212,-1779754841,Dollar,122436,122436,,1666363700,secondary,online,2022-04-20
1195303799,100184,69394027,122437,6000.0,Dollar,AXC6966,2009651910,-1647000595,-1278652031,-1220127148,Dollar,122437,122437,,1666363700,primary,offline,2022-04-20
-1126248171,100185,33895076,122438,120227.0,Dollar,AXC9521,651865576,-1647000595,-864416254,175806444,Dollar,122438,122438,,1666363700,secondary,offline,2022-04-20
2014370497,100186,10149126,122439,6000.0,Dollar,AXC8958,2009651910,2009651910,-399715128,-1019063111,Dollar,122439,122439,1491230339.0,1093592341,secondary,online,2022-04-20
71754380,100187,87580009,122440,7000.0,Dollar,AXC5733,651865576,2009651910,1566527577,-1682572948,Dollar,122440,122440,-1298298882.0,1093592341,secondary,online,2022-04-20
-1740375234,100188,74093775,122441,8000.0,Dollar,AXC6662,-811770541,2009651910,-1994620253,-957345522,Dollar,122441,122441,1491230339.0,1093592341,primary,offline,2022-04-20
85020100,100189,4362348,122442,9000.0,Dollar,AXC6307,-1647000595,2009651910,252679275,-1779754841,Dollar,122442,122442,,1093592341,primary,online,2022-04-20
1011748877,100190,72454525,122443,1000.0,Dollar,AXC1858,2009651910,2009651910,1717733645,-1220127148,Dollar,122443,122443,,1093592341,secondary,online,2022-04-20
-1877676750,100191,49669084,122444,5000.0,Dollar,AXC2230,651865576,651865576,-266983938,175806444,Dollar,122444,122444,-1656846950.0,430052327,secondary,online,2022-04-20
-1705884576,100192,13034104,122445,6000.0,Dollar,AXC4679,2009651910,651865576,-843133330,-1019063111,Dollar,122445,122445,,430052327,primary,online,2022-04-20
-51403731,100193,24623903,122446,131258.0,Dollar,AXC9116,651865576,651865576,1652144379,936489185,Dollar,122446,122446,-1656846950.0,430052327,secondary,offline,2022-04-20
328341735,100194,13549108,122447,1000.0,Dollar,AXC6050,2009651910,651865576,554147479,700911348,Dollar,122447,122447,1491230339.0,430052327,secondary,offline,2022-04-20
1259269862,100195,34969233,122448,5000.0,Dollar,AXC9636,2009651910,651865576,-159854688,538690200,Dollar,122448,122448,,430052327,primary,online,2022-04-20
1328875072,100196,10119953,122449,6000.0,Dollar,AXC1612,651865576,2009651910,341846759,-1682572948,Dollar,122449,122449,,-5479244,primary,offline,2022-04-20
-105280751,100197,38239179,122450,7000.0,Dollar,AXC8757,-811770541,2009651910,579605234,-957345522,Dollar,122450,122450,1340448554.0,-5479244,secondary,online,2022-04-20
1331107189,100198,29680413,122451,8000.0,Dollar,AXC0285,-1647000595,2009651910,-1466741189,-1779754841,Dollar,122451,122451,,-5479244,secondary,offline,2022-04-20
-1314575271,100199,76705757,122452,9000.0,Dollar,AXC1601,2009651910,2009651910,-1615214791,-1220127148,Dollar,122452,122452,-1298298882.0,-5479244,secondary,offline,2022-04-20
-24660926,100200,58148843,122453,1000.0,Dollar,AXC2293,651865576,2009651910,817007715,175806444,Dollar,122453,122453,-1782036132.0,-5479244,secondary,offline,2022-04-20
571221146,100201,85665166,122454,5000.0,Dollar,AXC3124,2009651910,2009651910,2112183014,-1019063111,Dollar,122454,122454,,-1561252094,secondary,offline,2022-04-20
-1426030670,100202,92174377,122455,6000.0,Dollar,AXC9184,-811770541,2009651910,339878182,-957345522,Dollar,122455,122455,1491230339.0,-1561252094,primary,online,2022-04-20
1157213898,100203,92870357,122456,127015.0,Dollar,AXC5659,-1647000595,2009651910,-485299651,-1779754841,Dollar,122456,122456,,-1561252094,secondary,offline,2022-04-20
2083885504,100204,20825653,122457,119307.0,Dollar,AXC4710,2009651910,2009651910,-2052132007,-1220127148,Dollar,122457,122457,1491230339.0,-1561252094,secondary,online,2022-04-20
-1166092429,100205,21610559,122458,1000.0,Dollar,AXC7608,651865576,2009651910,1928845501,175806444,Dollar,122458,122458,-1298298882.0,-1561252094,primary,online,2022-04-20
-1128437594,100206,26051248,122459,5000.0,Dollar,AXC6049,2009651910,651865576,-1654665963,-1019063111,Dollar,122459,122459,,896234346,secondary,offline,2022-04-20
-853409757,100207,19092361,122460,6000.0,Dollar,AXC2382,2009651910,651865576,1850801435,700911348,Dollar,122460,122460,-1656846950.0,896234346,secondary,offline,2022-04-20
-913287432,100208,68533750,122461,7000.0,Dollar,AXC8745,2009651910,651865576,-602839774,538690200,Dollar,122461,122461,-1656846950.0,896234346,primary,offline,2022-04-20
-2037949369,100209,8296984,122462,8000.0,Dollar,AXC3859,651865576,651865576,-142898882,-1682572948,Dollar,122462,122462,1340448554.0,896234346,secondary,online,2022-04-20
378441833,100210,93765695,122463,9000.0,Dollar,AXC7012,-811770541,651865576,-1550438378,-957345522,Dollar,122463,122463,,896234346,primary,offline,2022-04-20
-473013451,100211,61780532,122464,1000.0,Dollar,AXC2365,-1647000595,2009651910,1611690692,-1779754841,Dollar,122464,122464,-1656846950.0,1878377954,secondary,online,2022-04-20
2123444260,100212,82467995,122465,5000.0,Dollar,AXC9613,2009651910,2009651910,1179528009,-1220127148,Dollar,122465,122465,,1878377954,secondary,online,2022-04-20
153830725,100213,21948986,122466,6000.0,Dollar,AXC3886,651865576,2009651910,-1299221466,175806444,Dollar,122466,122466,,1878377954,primary,offline,2022-04-20
144031298,100214,38788434,122467,108749.0,Dollar,AXC2564,2009651910,2009651910,1983843924,-1019063111,Dollar,122467,122467,1340448554.0,1878377954,primary,online,2022-04-20
1023646382,100215,88431383,122468,1000.0,Dollar,AXC4250,-811770541,2009651910,-658803572,-957345522,Dollar,122468,122468,-1782036132.0,1878377954,secondary,offline,2022-04-20
2057395111,100216,12285416,122469,5000.0,Dollar,AXC9485,-1647000595,651865576,-1187218513,-1779754841,Dollar,122469,122469,,181480992,secondary,online,2022-04-20
1185476459,100217,68880062,122470,6000.0,Dollar,AXC6970,2009651910,651865576,-162439202,-1220127148,Dollar,122470,122470,,181480992,secondary,offline,2022-04-20
1075292099,100218,95780855,122471,7000.0,Dollar,AXC6166,651865576,651865576,142258051,175806444,Dollar,122471,122471,1491230339.0,181480992,secondary,offline,2022-04-20
1716294318,100219,88998364,122472,8000.0,Dollar,AXC5973,2009651910,651865576,-931628711,700911348,Dollar,122472,122472,-1298298882.0,181480992,secondary,offline,2022-04-20
497481001,100220,35784307,122473,9000.0,Dollar,AXC9017,2009651910,651865576,2099829873,538690200,Dollar,122473,122473,1491230339.0,181480992,secondary,offline,2022-04-20
-742469610,100221,56002635,122474,1000.0,Dollar,AXC3905,651865576,2009651910,656448742,-1682572948,Dollar,122474,122474,,-77286321,primary,offline,2022-04-20
-341981547,100222,17389397,122475,5000.0,Dollar,AXC0608,-811770541,2009651910,978547873,-957345522,Dollar,122475,122475,,-77286321,secondary,online,2022-04-20
460688167,100223,91441512,122476,6000.0,Dollar,AXC1223,-1647000595,2009651910,779083404,-1779754841,Dollar,122476,122476,,-77286321,primary,offline,2022-04-20
-327026626,100224,82273475,122477,197418.0,Dollar,AXC1221,2009651910,2009651910,-671663633,-1220127148,Dollar,122477,122477,,-77286321,primary,online,2022-04-20
746718610,100225,52456764,122478,6000.0,Dollar,AXC0064,651865576,2009651910,-142350727,175806444,Dollar,122478,122478,,-77286321,primary,offline,2022-04-20
537848183,100226,74396860,122479,7000.0,Dollar,AXC3757,2009651910,651865576,-693680587,-1019063111,Dollar,122479,122479,1491230339.0,-1265234776,secondary,online,2022-04-20
-1911874731,100227,18036446,122480,8000.0,Dollar,AXC3533,-811770541,651865576,1163207471,-957345522,Dollar,122480,122480,,-1265234776,secondary,offline,2022-04-20
-1470971430,100228,43897390,122481,9000.0,Dollar,AXC2760,-1647000595,651865576,-1300428632,-1779754841,Dollar,122481,122481,1340448554.0,-1265234776,secondary,offline,2022-04-20
-151448004,100229,3518313,122482,1000.0,Dollar,AXC1145,2009651910,651865576,-1980921888,-1220127148,Dollar,122482,122482,-1782036132.0,-1265234776,primary,offline,2022-04-20
-521616669,100230,98484667,122483,5000.0,Dollar,AXC3560,651865576,651865576,-2027587284,175806444,Dollar,122483,122483,,-1265234776,secondary,offline,2022-04-20
400620738,100231,38966823,122484,6000.0,Dollar,AXC7779,2009651910,2009651910,-1782714915,-1019063111,Dollar,122484,122484,,2002777445,secondary,offline,2022-04-20
-204358228,100232,7969916,122485,131258.0,Dollar,AXC7190,651865576,2009651910,-458465933,936489185,Dollar,122485,122485,-1298298882.0,2002777445,secondary,online,2022-04-20
2132337480,100233,25238917,122486,1000.0,Dollar,AXC7390,2009651910,2009651910,718335311,700911348,Dollar,122486,122486,,2002777445,secondary,offline,2022-04-20
942818985,100234,66046770,122487,5000.0,Dollar,AXC2637,2009651910,2009651910,-311880085,538690200,Dollar,122487,122487,1340448554.0,2002777445,primary,online,2022-04-20
1312011311,100235,23086534,122488,6000.0,Dollar,AXC0902,651865576,2009651910,1738355819,-1682572948,Dollar,122488,122488,1340448554.0,2002777445,secondary,online,2022-04-20
-896497990,100236,71512126,122489,7000.0,Dollar,AXC8332,-811770541,2009651910,1515917910,-957345522,Dollar,122489,122489,1340448554.0,-1539508526,secondary,online,2022-04-20
-217816671,100237,6131635,122490,8000.0,Dollar,AXC9800,-1647000595,2009651910,1810188152,-1779754841,Dollar,122490,122490,,-1539508526,primary,offline,2022-04-20
68152964,100238,86543270,122491,9000.0,Dollar,AXC8609,2009651910,2009651910,730819600,-1220127148,Dollar,122491,122491,,-1539508526,primary,offline,2022-04-20
642737889,100239,67071628,122492,1000.0,Dollar,AXC0643,651865576,2009651910,233228145,175806444,Dollar,122492,122492,,-1539508526,secondary,online,2022-04-20
1085089006,100240,866865,122493,5000.0,Dollar,AXC1001,2009651910,2009651910,1528020681,700911348,Dollar,122493,122493,,-1539508526,secondary,offline,2022-04-20
829498682,100241,11581976,122494,6000.0,Dollar,AXC6119,2009651910,651865576,842248166,538690200,Dollar,122494,122494,,-2131140470,secondary,online,2022-04-20
-3904852,100242,27183749,122495,127015.0,Dollar,AXC7918,651865576,651865576,-930433349,-1682572948,Dollar,122495,122495,-1782036132.0,-2131140470,primary,offline,2022-04-20
-1354208754,100243,61301314,122496,119307.0,Dollar,AXC8381,-811770541,651865576,223779215,-957345522,Dollar,122496,122496,,-2131140470,secondary,offline,2022-04-20
582290439,100244,9554248,122497,1000.0,Dollar,AXC9628,-1647000595,651865576,-84274764,-1779754841,Dollar,122497,122497,-1298298882.0,-2131140470,primary,offline,2022-04-20
1325053509,100245,72839049,122498,5000.0,Dollar,AXC1712,2009651910,651865576,238909256,-1220127148,Dollar,122498,122498,-1298298882.0,-2131140470,secondary,offline,2022-04-20
987846498,100246,82209500,122499,6000.0,Dollar,AXC7906,651865576,-811770541,1965094792,175806444,Dollar,122499,122499,,944843674,primary,offline,2022-04-20
1688713228,100247,88804045,122500,7000.0,Dollar,AXC7552,2009651910,-811770541,-1161803759,-1019063111,Dollar,122500,122500,,944843674,primary,online,2022-04-20
-1117160063,100248,65754282,122501,8000.0,Dollar,AXC0488,-811770541,-811770541,1667692887,-957345522,Dollar,122501,122501,,944843674,primary,online,2022-04-20
1710765561,100249,80141889,122502,9000.0,Dollar,AXC4695,-1647000595,-811770541,1801340629,-1779754841,Dollar,122502,122502,-1782036132.0,944843674,secondary,offline,2022-04-20
140256385,100250,17889856,122503,1000.0,Dollar,AXC5566,2009651910,-811770541,1217671872,-1220127148,Dollar,122503,122503,-1298298882.0,944843674,primary,online,2022-04-20
-971207022,100251,21592499,122504,5000.0,Dollar,AXC0053,651865576,-1647000595,1084576660,175806444,Dollar,122504,122504,,1093490415,secondary,online,2022-04-20
-1287540848,100252,27027411,122505,6000.0,Dollar,AXC6676,2009651910,-1647000595,1074909674,-1019063111,Dollar,122505,122505,-1782036132.0,1093490415,secondary,offline,2022-04-20
1522476720,100253,76812046,122506,108749.0,Dollar,AXC9094,651865576,-1647000595,-1808558323,936489185,Dollar,122506,122506,-1782036132.0,1093490415,secondary,online,2022-04-20
-1204647566,100254,57006497,122507,1000.0,Dollar,AXC5300,2009651910,-1647000595,-888580695,700911348,Dollar,122507,122507,-1782036132.0,1093490415,primary,offline,2022-04-20
-492183747,100255,48272251,122508,5000.0,Dollar,AXC5011,2009651910,-1647000595,-1583472726,538690200,Dollar,122508,122508,-1298298882.0,1093490415,secondary,online,2022-04-20
2106513927,100256,2926713,122509,6000.0,Dollar,AXC6326,651865576,2009651910,-1646098896,-1682572948,Dollar,122509,122509,-1656846950.0,28607078,primary,offline,2022-04-20
616956296,100257,20085437,122510,7000.0,Dollar,AXC4030,-811770541,2009651910,-174893054,-957345522,Dollar,122510,122510,-1782036132.0,28607078,primary,online,2022-04-20
947775509,100258,6878987,122511,8000.0,Dollar,AXC8706,-1647000595,2009651910,299455993,-1779754841,Dollar,122511,122511,-1298298882.0,28607078,primary,online,2022-04-20
-1987748897,100259,6104969,122512,9000.0,Dollar,AXC9068,2009651910,2009651910,2016573213,-1220127148,Dollar,122512,122512,,28607078,primary,offline,2022-04-20
-297383253,100260,46659056,122513,1000.0,Dollar,AXC8929,651865576,2009651910,590915624,175806444,Dollar,122513,122513,,28607078,primary,online,2022-04-20
1213563632,100261,48962133,122514,5000.0,Dollar,AXC5295,2009651910,651865576,1477242116,-1019063111,Dollar,122514,122514,,-1294612851,primary,offline,2022-04-20
296557513,100262,47885453,122515,6000.0,Dollar,AXC3201,651865576,651865576,-339324826,-1682572948,Dollar,122515,122515,-1656846950.0,-1294612851,secondary,offline,2022-04-20
-578200520,100263,23185320,122516,104106.0,Dollar,AXC5942,-811770541,651865576,-644725720,-957345522,Dollar,122516,122516,-1782036132.0,-1294612851,primary,online,2022-04-20
-385096884,100264,29056316,122517,6000.0,Dollar,AXC7023,-1647000595,651865576,-980932230,-1779754841,Dollar,122517,122517,1491230339.0,-1294612851,primary,online,2022-04-20
-769703770,100265,95343775,122518,7000.0,Dollar,AXC4053,2009651910,651865576,-874802197,-1220127148,Dollar,122518,122518,,-1294612851,primary,offline,2022-04-20
-1268406230,100266,7259254,122519,8000.0,Dollar,AXC3043,651865576,2009651910,-1425383960,175806444,Dollar,122519,122519,,880798388,secondary,offline,2022-04-20
-1706931642,100267,83712817,122520,9000.0,Dollar,AXC4548,2009651910,2009651910,761573449,-1019063111,Dollar,122520,122520,-1298298882.0,880798388,primary,offline,2022-04-20
-1355733012,100268,40219498,122521,1000.0,Dollar,AXC9537,651865576,2009651910,1259579959,936489185,Dollar,122521,122521,-1782036132.0,880798388,secondary,online,2022-04-20
899405295,100269,5210293,122522,5000.0,Dollar,AXC8706,2009651910,2009651910,-1482628380,700911348,Dollar,122522,122522,,880798388,secondary,online,2022-04-20
